Tabela,Modelo,HardDice_Lex_mean,SoftDice_Sem_mean
nhanes_questionnaire.rxqasa_j,DEEPSEEK,0.7777777777777777,0.9318930175569321
nhanes_questionnaire.rxqasa_j,MISTRAL,0.3333333333333333,0.9180712633662753
nhanes_questionnaire.rxqasa_j,OPENAI,1.0,0.9999992847442627
nhanes_questionnaire.slq_j,DEEPSEEK,1.0,0.9999993443489075
nhanes_questionnaire.slq_j,MISTRAL,1.0,0.9999990463256836
nhanes_questionnaire.slq_j,OPENAI,1.0,0.9999993244806925
nhanes_questionnaire.smq_j,DEEPSEEK,1.0,0.9999993840853373
nhanes_questionnaire.smq_j,MISTRAL,1.0,0.999999483426412
nhanes_questionnaire.smq_j,OPENAI,0.7777777777777777,0.9064633780055575
nhanes_questionnaire.smqfam_j,DEEPSEEK,0.7777777777777777,0.9548444681697421
nhanes_questionnaire.smqfam_j,MISTRAL,1.0,0.9999994039535522
nhanes_questionnaire.smqfam_j,OPENAI,1.0,0.9999991257985433
nhanes_questionnaire.smqrtu_j,DEEPSEEK,1.0,0.9999990661938986
nhanes_questionnaire.smqrtu_j,MISTRAL,1.0,0.9999993244806925
nhanes_questionnaire.smqrtu_j,OPENAI,0.7777777777777777,0.9314390023549398
nhanes_questionnaire.smqshs_j,DEEPSEEK,1.0,0.9999991854031881
nhanes_questionnaire.smqshs_j,MISTRAL,1.0,0.9999991456667582
nhanes_questionnaire.smqshs_j,OPENAI,1.0,0.9999992251396179
nhanes_questionnaire.vtq_j,DEEPSEEK,0.4444444444444444,0.6712361441718208
nhanes_questionnaire.vtq_j,MISTRAL,1.0,0.9999995032946268
nhanes_questionnaire.vtq_j,OPENAI,1.0,0.9999994039535522
nhanes_questionnaire.whq_j,DEEPSEEK,1.0,0.9999996622403463
nhanes_questionnaire.whq_j,MISTRAL,0.0,0.37460536426968044
nhanes_questionnaire.whq_j,OPENAI,0.7777777777777777,0.9392853445476955
nhanes_questionnaire.whqmec_j,DEEPSEEK,0.7777777777777777,0.9848991897371079
nhanes_questionnaire.whqmec_j,MISTRAL,0.2222222222222222,0.7707043621275161
nhanes_questionnaire.whqmec_j,OPENAI,1.0,0.9999990463256836
